"@timestamp","kubernetes.labels.app_kubernetes_io/instance","data.size"
"December 9th 2019, 20:14:54.606","node-48",0
"December 9th 2019, 20:14:54.404","node-94",0
"December 9th 2019, 20:14:52.926","node-45",0
"December 9th 2019, 20:14:47.546","node-71",0
"December 9th 2019, 20:14:46.932","node-72",0
"December 9th 2019, 20:14:46.653","node-51",0
"December 9th 2019, 20:14:46.415","node-52",0
"December 9th 2019, 20:14:46.137","node-5",0
"December 9th 2019, 20:14:44.712","node-26",0
"December 9th 2019, 20:14:44.546","node-8",0
"December 9th 2019, 20:14:44.498","node-25",0
"December 9th 2019, 20:14:43.279","node-28",0
"December 9th 2019, 20:14:40.686","node-27",0
"December 9th 2019, 20:14:40.435","node-30",0
"December 9th 2019, 20:14:40.281","node-9",0
"December 9th 2019, 20:14:39.018","node-12",0
"December 9th 2019, 20:14:37.747","node-74",0
"December 9th 2019, 20:14:37.686","node-29",0
"December 9th 2019, 20:14:37.617","node-32",0
"December 9th 2019, 20:14:37.570","node-76",0
"December 9th 2019, 20:14:36.587","node-81",0
"December 9th 2019, 20:14:35.524","node-83",0
"December 9th 2019, 20:14:35.517","node-84",0
"December 9th 2019, 20:14:35.022","node-54",0
"December 9th 2019, 20:14:34.861","node-75",0
"December 9th 2019, 20:14:34.803","node-53",0
"December 9th 2019, 20:14:33.922","node-56",0
"December 9th 2019, 20:14:33.272","node-34",0
"December 9th 2019, 20:14:32.964","node-36",0
"December 9th 2019, 20:14:32.190","node-78",0
"December 9th 2019, 20:14:31.270","node-77",0
"December 9th 2019, 20:14:30.829","node-33",0
"December 9th 2019, 20:14:29.847","node-58",0
"December 9th 2019, 20:14:29.594","node-35",0
"December 9th 2019, 20:14:29.391","node-59",0
"December 9th 2019, 20:14:29.152","node-60",0
"December 9th 2019, 20:14:26.256","node-16",0
"December 9th 2019, 20:14:25.749","node-13",0
"December 9th 2019, 20:14:25.242","node-93",0
"December 9th 2019, 20:14:22.163","node-86",0
"December 9th 2019, 20:14:20.740","node-88",0
"December 9th 2019, 20:14:17.126","node-37",0
"December 9th 2019, 20:14:17.058","node-97",0
"December 9th 2019, 20:14:16.367","node-39",0
"December 9th 2019, 20:14:15.697","node-99",0
"December 9th 2019, 20:14:15.451","node-61",0
"December 9th 2019, 20:14:14.215","node-62",0
"December 9th 2019, 20:14:13.957","node-100",0
"December 9th 2019, 20:14:13.512","node-63",0
"December 9th 2019, 20:14:13.399","node-42",0
"December 9th 2019, 20:14:12.870","node-44",0
"December 9th 2019, 20:14:12.788","node-41",0
"December 9th 2019, 20:14:11.570","node-18",0
"December 9th 2019, 20:14:10.822","node-3",0
"December 9th 2019, 20:14:10.484","node-19",0
"December 9th 2019, 20:14:10.104","node-89",0
"December 9th 2019, 20:14:08.876","node-91",0
"December 9th 2019, 20:14:02.580","node-1",0
"December 9th 2019, 20:14:00.879","node-22",0
"December 9th 2019, 20:13:59.981","node-23",0
"December 9th 2019, 20:13:59.688","node-67",0
"December 9th 2019, 20:13:58.576","node-24",0
"December 9th 2019, 20:13:58.378","node-21",0
"December 9th 2019, 20:13:58.341","node-65",0
"December 9th 2019, 20:13:57.978","node-66",0
"December 9th 2019, 20:13:54.605","node-48",0
"December 9th 2019, 20:13:54.404","node-94",0
"December 9th 2019, 20:13:52.926","node-45",0
"December 9th 2019, 20:13:47.545","node-71",0
"December 9th 2019, 20:13:46.932","node-72",0
"December 9th 2019, 20:13:46.653","node-51",0
"December 9th 2019, 20:13:46.414","node-52",0
"December 9th 2019, 20:13:46.137","node-5",0
"December 9th 2019, 20:13:44.712","node-26",0
"December 9th 2019, 20:13:44.546","node-8",0
"December 9th 2019, 20:13:44.497","node-25",0
"December 9th 2019, 20:13:43.278","node-28",0
"December 9th 2019, 20:13:40.687","node-27",0
"December 9th 2019, 20:13:40.436","node-30",0
"December 9th 2019, 20:13:40.280","node-9",0
"December 9th 2019, 20:13:39.018","node-12",0
"December 9th 2019, 20:13:37.743","node-74",0
"December 9th 2019, 20:13:37.683","node-29",0
"December 9th 2019, 20:13:37.617","node-32",0
"December 9th 2019, 20:13:37.569","node-76",0
"December 9th 2019, 20:13:36.584","node-81",0
"December 9th 2019, 20:13:35.524","node-83",0
"December 9th 2019, 20:13:35.516","node-84",0
"December 9th 2019, 20:13:35.022","node-54",0
"December 9th 2019, 20:13:34.860","node-75",0
"December 9th 2019, 20:13:34.800","node-53",0
"December 9th 2019, 20:13:33.922","node-56",0
"December 9th 2019, 20:13:33.270","node-34",0
"December 9th 2019, 20:13:32.960","node-36",0
"December 9th 2019, 20:13:32.190","node-78",0
"December 9th 2019, 20:13:31.269","node-77",0
"December 9th 2019, 20:13:30.829","node-33",0
"December 9th 2019, 20:13:29.846","node-58",0
"December 9th 2019, 20:13:29.594","node-35",0
"December 9th 2019, 20:13:29.391","node-59",0
"December 9th 2019, 20:13:29.149","node-60",0
"December 9th 2019, 20:13:26.255","node-16",0
"December 9th 2019, 20:13:25.749","node-13",0
"December 9th 2019, 20:13:25.242","node-93",0
"December 9th 2019, 20:13:22.163","node-86",0
"December 9th 2019, 20:13:20.740","node-88",0
"December 9th 2019, 20:13:17.126","node-37",0
"December 9th 2019, 20:13:17.058","node-97",0
"December 9th 2019, 20:13:16.367","node-39",0
"December 9th 2019, 20:13:15.697","node-99",0
"December 9th 2019, 20:13:15.451","node-61",0
"December 9th 2019, 20:13:14.216","node-62",0
"December 9th 2019, 20:13:13.956","node-100",0
"December 9th 2019, 20:13:13.511","node-63",0
"December 9th 2019, 20:13:13.398","node-42",0
"December 9th 2019, 20:13:12.870","node-44",0
"December 9th 2019, 20:13:12.789","node-41",0
"December 9th 2019, 20:13:11.570","node-18",0
"December 9th 2019, 20:13:10.822","node-3",0
"December 9th 2019, 20:13:10.485","node-19",0
"December 9th 2019, 20:13:10.096","node-89",0
"December 9th 2019, 20:13:08.875","node-91",0
"December 9th 2019, 20:13:02.580","node-1",0
"December 9th 2019, 20:13:00.878","node-22",0
"December 9th 2019, 20:12:59.980","node-23",0
"December 9th 2019, 20:12:59.688","node-67",0
"December 9th 2019, 20:12:58.576","node-24",0
"December 9th 2019, 20:12:58.378","node-21",0
"December 9th 2019, 20:12:58.341","node-65",0
"December 9th 2019, 20:12:57.978","node-66",0
"December 9th 2019, 20:12:54.605","node-48",0
"December 9th 2019, 20:12:54.403","node-94",0
"December 9th 2019, 20:12:52.926","node-45",0
"December 9th 2019, 20:12:47.544","node-71",0
"December 9th 2019, 20:12:46.932","node-72",0
"December 9th 2019, 20:12:46.652","node-51",0
"December 9th 2019, 20:12:46.415","node-52",0
"December 9th 2019, 20:12:46.137","node-5",0
"December 9th 2019, 20:12:44.710","node-26",0
"December 9th 2019, 20:12:44.546","node-8",0
"December 9th 2019, 20:12:44.496","node-25",0
"December 9th 2019, 20:12:43.277","node-28",0
"December 9th 2019, 20:12:40.686","node-27",0
"December 9th 2019, 20:12:40.435","node-30",0
"December 9th 2019, 20:12:40.281","node-9",0
"December 9th 2019, 20:12:39.018","node-12",0
"December 9th 2019, 20:12:37.744","node-74",0
"December 9th 2019, 20:12:37.681","node-29",0
"December 9th 2019, 20:12:37.616","node-32",0
"December 9th 2019, 20:12:37.569","node-76",0
"December 9th 2019, 20:12:36.584","node-81",0
"December 9th 2019, 20:12:35.524","node-83",0
"December 9th 2019, 20:12:35.515","node-84",0
"December 9th 2019, 20:12:35.028","node-54",0
"December 9th 2019, 20:12:34.860","node-75",0
"December 9th 2019, 20:12:34.799","node-53",0
"December 9th 2019, 20:12:33.921","node-56",0
"December 9th 2019, 20:12:33.271","node-34",0
"December 9th 2019, 20:12:32.960","node-36",0
"December 9th 2019, 20:12:32.190","node-78",0
"December 9th 2019, 20:12:31.268","node-77",0
"December 9th 2019, 20:12:30.829","node-33",0
"December 9th 2019, 20:12:29.846","node-58",0
"December 9th 2019, 20:12:29.595","node-35",0
"December 9th 2019, 20:12:29.391","node-59",0
"December 9th 2019, 20:12:29.149","node-60",0
"December 9th 2019, 20:12:26.254","node-16",0
"December 9th 2019, 20:12:25.749","node-13",0
"December 9th 2019, 20:12:25.242","node-93",0
"December 9th 2019, 20:12:22.163","node-86",0
"December 9th 2019, 20:12:20.739","node-88",0
"December 9th 2019, 20:12:17.126","node-37",0
"December 9th 2019, 20:12:17.057","node-97",0
"December 9th 2019, 20:12:16.366","node-39",0
"December 9th 2019, 20:12:15.697","node-99",0
"December 9th 2019, 20:12:15.451","node-61",0
"December 9th 2019, 20:12:14.214","node-62",0
"December 9th 2019, 20:12:13.956","node-100",0
"December 9th 2019, 20:12:13.511","node-63",0
"December 9th 2019, 20:12:13.398","node-42",0
"December 9th 2019, 20:12:12.869","node-44",0
"December 9th 2019, 20:12:12.788","node-41",0
"December 9th 2019, 20:12:11.570","node-18",0
"December 9th 2019, 20:12:10.821","node-3",0
"December 9th 2019, 20:12:10.485","node-19",0
"December 9th 2019, 20:12:10.096","node-89",0
"December 9th 2019, 20:12:08.875","node-91",0
"December 9th 2019, 20:12:02.579","node-1",0
"December 9th 2019, 20:12:00.879","node-22",0
"December 9th 2019, 20:11:59.980","node-23",0
"December 9th 2019, 20:11:59.688","node-67",0
"December 9th 2019, 20:11:58.575","node-24",0
"December 9th 2019, 20:11:58.377","node-21",0
"December 9th 2019, 20:11:58.340","node-65",0
"December 9th 2019, 20:11:57.978","node-66",0
"December 9th 2019, 20:11:54.606","node-48",0
"December 9th 2019, 20:11:54.403","node-94",0
"December 9th 2019, 20:11:52.926","node-45",0
"December 9th 2019, 20:11:47.544","node-71",0
"December 9th 2019, 20:11:46.931","node-72",0
"December 9th 2019, 20:11:46.650","node-51",0
"December 9th 2019, 20:11:46.415","node-52",0
"December 9th 2019, 20:11:46.136","node-5",0
"December 9th 2019, 20:11:44.710","node-26",0
"December 9th 2019, 20:11:44.545","node-8",0
"December 9th 2019, 20:11:44.496","node-25",0
"December 9th 2019, 20:11:43.278","node-28",0
"December 9th 2019, 20:11:40.684","node-27",0
"December 9th 2019, 20:11:40.434","node-30",0
"December 9th 2019, 20:11:40.280","node-9",0
"December 9th 2019, 20:11:39.018","node-12",0
"December 9th 2019, 20:11:37.743","node-74",0
"December 9th 2019, 20:11:37.680","node-29",0
"December 9th 2019, 20:11:37.617","node-32",0
"December 9th 2019, 20:11:37.569","node-76",0
"December 9th 2019, 20:11:36.582","node-81",0
"December 9th 2019, 20:11:35.524","node-83",0
"December 9th 2019, 20:11:35.515","node-84",0
"December 9th 2019, 20:11:35.022","node-54",0
"December 9th 2019, 20:11:34.859","node-75",0
"December 9th 2019, 20:11:34.799","node-53",0
"December 9th 2019, 20:11:33.920","node-56",0
"December 9th 2019, 20:11:33.270","node-34",0
"December 9th 2019, 20:11:32.959","node-36",0
"December 9th 2019, 20:11:32.190","node-78",0
"December 9th 2019, 20:11:31.269","node-77",0
"December 9th 2019, 20:11:30.829","node-33",0
"December 9th 2019, 20:11:29.845","node-58",0
"December 9th 2019, 20:11:29.593","node-35",0
"December 9th 2019, 20:11:29.391","node-59",0
"December 9th 2019, 20:11:29.148","node-60",0
"December 9th 2019, 20:11:26.254","node-16",0
"December 9th 2019, 20:11:25.748","node-13",0
"December 9th 2019, 20:11:25.242","node-93",0
"December 9th 2019, 20:11:22.163","node-86",0
"December 9th 2019, 20:11:20.739","node-88",0
"December 9th 2019, 20:11:17.125","node-37",0
"December 9th 2019, 20:11:17.057","node-97",0
"December 9th 2019, 20:11:16.367","node-39",0
"December 9th 2019, 20:11:15.697","node-99",0
"December 9th 2019, 20:11:15.451","node-61",0
"December 9th 2019, 20:11:14.214","node-62",0
"December 9th 2019, 20:11:13.956","node-100",0
"December 9th 2019, 20:11:13.511","node-63",0
"December 9th 2019, 20:11:13.398","node-42",0
"December 9th 2019, 20:11:12.868","node-44",0
"December 9th 2019, 20:11:12.788","node-41",0
"December 9th 2019, 20:11:11.571","node-18",0
"December 9th 2019, 20:11:10.821","node-3",0
"December 9th 2019, 20:11:10.485","node-19",0
"December 9th 2019, 20:11:10.096","node-89",0
"December 9th 2019, 20:11:08.874","node-91",0
"December 9th 2019, 20:11:02.580","node-1",0
"December 9th 2019, 20:11:00.879","node-22",0
"December 9th 2019, 20:10:59.980","node-23",0
"December 9th 2019, 20:10:59.688","node-67",0
"December 9th 2019, 20:10:58.575","node-24",0
"December 9th 2019, 20:10:58.377","node-21",0
"December 9th 2019, 20:10:58.341","node-65",0
"December 9th 2019, 20:10:57.978","node-66",0
"December 9th 2019, 20:10:54.605","node-48",0
"December 9th 2019, 20:10:54.402","node-94",0
"December 9th 2019, 20:10:52.926","node-45",0
"December 9th 2019, 20:10:47.543","node-71",0
"December 9th 2019, 20:10:46.929","node-72",0
"December 9th 2019, 20:10:46.645","node-51",0
"December 9th 2019, 20:10:46.412","node-52",0
"December 9th 2019, 20:10:46.136","node-5",0
"December 9th 2019, 20:10:44.709","node-26",0
"December 9th 2019, 20:10:44.544","node-8",0
"December 9th 2019, 20:10:44.495","node-25",0
"December 9th 2019, 20:10:43.278","node-28",0
"December 9th 2019, 20:10:40.683","node-27",0
"December 9th 2019, 20:10:40.433","node-30",0
"December 9th 2019, 20:10:40.279","node-9",0
"December 9th 2019, 20:10:39.018","node-12",0
"December 9th 2019, 20:10:37.743","node-74",0
"December 9th 2019, 20:10:37.680","node-29",0
"December 9th 2019, 20:10:37.617","node-32",0
"December 9th 2019, 20:10:37.569","node-76",0
"December 9th 2019, 20:10:36.582","node-81",0
"December 9th 2019, 20:10:35.524","node-83",0
"December 9th 2019, 20:10:35.515","node-84",0
"December 9th 2019, 20:10:35.020","node-54",0
"December 9th 2019, 20:10:34.859","node-75",0
"December 9th 2019, 20:10:34.799","node-53",0
"December 9th 2019, 20:10:33.920","node-56",0
"December 9th 2019, 20:10:33.269","node-34",0
"December 9th 2019, 20:10:32.958","node-36",0
"December 9th 2019, 20:10:32.190","node-78",0
"December 9th 2019, 20:10:31.269","node-77",0
"December 9th 2019, 20:10:30.829","node-33",0
"December 9th 2019, 20:10:29.845","node-58",0
"December 9th 2019, 20:10:29.593","node-35",0
"December 9th 2019, 20:10:29.390","node-59",0
"December 9th 2019, 20:10:29.146","node-60",0
"December 9th 2019, 20:10:26.253","node-16",0
"December 9th 2019, 20:10:25.748","node-13",0
"December 9th 2019, 20:10:25.242","node-93",0
"December 9th 2019, 20:10:22.163","node-86",0
"December 9th 2019, 20:10:20.738","node-88",0
"December 9th 2019, 20:10:17.125","node-37",0
"December 9th 2019, 20:10:17.056","node-97",0
"December 9th 2019, 20:10:16.366","node-39",0
"December 9th 2019, 20:10:15.697","node-99",0
"December 9th 2019, 20:10:15.451","node-61",0
"December 9th 2019, 20:10:14.214","node-62",0
"December 9th 2019, 20:10:13.955","node-100",0
"December 9th 2019, 20:10:13.511","node-63",0
"December 9th 2019, 20:10:13.398","node-42",0
"December 9th 2019, 20:10:12.867","node-44",0
"December 9th 2019, 20:10:12.788","node-41",0
"December 9th 2019, 20:10:11.570","node-18",0
"December 9th 2019, 20:10:10.820","node-3",0
"December 9th 2019, 20:10:10.485","node-19",0
"December 9th 2019, 20:10:10.097","node-89",0
"December 9th 2019, 20:10:08.874","node-91",0
"December 9th 2019, 20:10:02.580","node-1",0
"December 9th 2019, 20:10:00.879","node-22",0
"December 9th 2019, 20:09:59.979","node-23",0
"December 9th 2019, 20:09:59.688","node-67",0
"December 9th 2019, 20:09:58.543","node-24",0
"December 9th 2019, 20:09:58.376","node-21",0
"December 9th 2019, 20:09:58.341","node-65",0
"December 9th 2019, 20:09:57.978","node-66",0
"December 9th 2019, 20:09:54.605","node-48",0
"December 9th 2019, 20:09:54.403","node-94",0
"December 9th 2019, 20:09:52.926","node-45",0
"December 9th 2019, 20:09:47.543","node-71",0
"December 9th 2019, 20:09:46.929","node-72",0
"December 9th 2019, 20:09:46.645","node-51",0
"December 9th 2019, 20:09:46.412","node-52",0
"December 9th 2019, 20:09:46.136","node-5",0
"December 9th 2019, 20:09:44.709","node-26",0
"December 9th 2019, 20:09:44.545","node-8",0
"December 9th 2019, 20:09:44.495","node-25",0
"December 9th 2019, 20:09:43.277","node-28",0
"December 9th 2019, 20:09:40.683","node-27",0
"December 9th 2019, 20:09:40.434","node-30",0
"December 9th 2019, 20:09:40.276","node-9",0
"December 9th 2019, 20:09:39.018","node-12",0
"December 9th 2019, 20:09:37.743","node-74",0
"December 9th 2019, 20:09:37.680","node-29",0
"December 9th 2019, 20:09:37.616","node-32",0
"December 9th 2019, 20:09:37.569","node-76",0
"December 9th 2019, 20:09:36.582","node-81",0
"December 9th 2019, 20:09:35.524","node-83",0
"December 9th 2019, 20:09:35.514","node-84",0
"December 9th 2019, 20:09:35.020","node-54",0
"December 9th 2019, 20:09:34.859","node-75",0
"December 9th 2019, 20:09:34.799","node-53",0
"December 9th 2019, 20:09:33.920","node-56",0
"December 9th 2019, 20:09:33.269","node-34",0
"December 9th 2019, 20:09:32.956","node-36",0
"December 9th 2019, 20:09:32.190","node-78",0
"December 9th 2019, 20:09:31.269","node-77",0
"December 9th 2019, 20:09:30.829","node-33",0
"December 9th 2019, 20:09:29.845","node-58",0
"December 9th 2019, 20:09:29.594","node-35",0
"December 9th 2019, 20:09:29.391","node-59",0
"December 9th 2019, 20:09:29.146","node-60",0
"December 9th 2019, 20:09:26.253","node-16",0
"December 9th 2019, 20:09:25.748","node-13",0
"December 9th 2019, 20:09:25.241","node-93",0
"December 9th 2019, 20:09:22.163","node-86",0
"December 9th 2019, 20:09:20.738","node-88",0
"December 9th 2019, 20:09:17.124","node-37",0
"December 9th 2019, 20:09:17.056","node-97",0
"December 9th 2019, 20:09:16.365","node-39",0
"December 9th 2019, 20:09:15.694","node-99",0
"December 9th 2019, 20:09:15.451","node-61",0
"December 9th 2019, 20:09:14.214","node-62",0
"December 9th 2019, 20:09:13.955","node-100",0
"December 9th 2019, 20:09:13.510","node-63",0
"December 9th 2019, 20:09:13.398","node-42",0
"December 9th 2019, 20:09:12.867","node-44",0
"December 9th 2019, 20:09:12.787","node-41",0
"December 9th 2019, 20:09:11.570","node-18",0
"December 9th 2019, 20:09:10.818","node-3",0
"December 9th 2019, 20:09:10.485","node-19",0
"December 9th 2019, 20:09:10.096","node-89",0
"December 9th 2019, 20:09:08.873","node-91",0
"December 9th 2019, 20:09:02.579","node-1",0
"December 9th 2019, 20:09:00.878","node-22",0
"December 9th 2019, 20:08:59.979","node-23",0
"December 9th 2019, 20:08:59.688","node-67",0
"December 9th 2019, 20:08:58.542","node-24",0
"December 9th 2019, 20:08:58.376","node-21",0
"December 9th 2019, 20:08:58.341","node-65",0
"December 9th 2019, 20:08:57.978","node-66",0
"December 9th 2019, 20:08:54.605","node-48",0
"December 9th 2019, 20:08:54.402","node-94",0
"December 9th 2019, 20:08:52.927","node-45",0
"December 9th 2019, 20:08:47.543","node-71",0
"December 9th 2019, 20:08:46.928","node-72",0
"December 9th 2019, 20:08:46.645","node-51",0
"December 9th 2019, 20:08:46.411","node-52",0
"December 9th 2019, 20:08:46.137","node-5",0
"December 9th 2019, 20:08:44.709","node-26",0
"December 9th 2019, 20:08:44.545","node-8",0
"December 9th 2019, 20:08:44.495","node-25",0
"December 9th 2019, 20:08:43.277","node-28",0
"December 9th 2019, 20:08:40.683","node-27",0
"December 9th 2019, 20:08:40.433","node-30",0
"December 9th 2019, 20:08:40.275","node-9",0
"December 9th 2019, 20:08:39.018","node-12",0
"December 9th 2019, 20:08:37.742","node-74",0
"December 9th 2019, 20:08:37.688","node-29",0
"December 9th 2019, 20:08:37.614","node-32",0
"December 9th 2019, 20:08:37.571","node-76",0
"December 9th 2019, 20:08:36.582","node-81",0
"December 9th 2019, 20:08:35.524","node-83",0
"December 9th 2019, 20:08:35.513","node-84",0
"December 9th 2019, 20:08:35.020","node-54",0
"December 9th 2019, 20:08:34.859","node-75",0
"December 9th 2019, 20:08:34.799","node-53",0
"December 9th 2019, 20:08:33.919","node-56",0
"December 9th 2019, 20:08:33.268","node-34",0
"December 9th 2019, 20:08:32.954","node-36",0
"December 9th 2019, 20:08:32.189","node-78",0
"December 9th 2019, 20:08:31.268","node-77",0
"December 9th 2019, 20:08:30.830","node-33",0
"December 9th 2019, 20:08:29.845","node-58",0
"December 9th 2019, 20:08:29.591","node-35",0
"December 9th 2019, 20:08:29.391","node-59",0
"December 9th 2019, 20:08:29.145","node-60",0
"December 9th 2019, 20:08:26.252","node-16",0
"December 9th 2019, 20:08:25.748","node-13",0
"December 9th 2019, 20:08:25.241","node-93",0
"December 9th 2019, 20:08:22.162","node-86",0
"December 9th 2019, 20:08:20.738","node-88",0
"December 9th 2019, 20:08:17.125","node-37",0
"December 9th 2019, 20:08:17.055","node-97",0
"December 9th 2019, 20:08:16.364","node-39",0
"December 9th 2019, 20:08:15.693","node-99",0
"December 9th 2019, 20:08:15.451","node-61",0
"December 9th 2019, 20:08:14.213","node-62",0
"December 9th 2019, 20:08:13.954","node-100",0
"December 9th 2019, 20:08:13.511","node-63",0
"December 9th 2019, 20:08:13.398","node-42",0
"December 9th 2019, 20:08:12.867","node-44",0
"December 9th 2019, 20:08:12.786","node-41",0
"December 9th 2019, 20:08:11.570","node-18",0
"December 9th 2019, 20:08:10.818","node-3",0
"December 9th 2019, 20:08:10.484","node-19",0
"December 9th 2019, 20:08:10.095","node-89",0
"December 9th 2019, 20:08:08.879","node-91",0
"December 9th 2019, 20:08:02.578","node-1",0
"December 9th 2019, 20:08:00.879","node-22",0
"December 9th 2019, 20:07:59.978","node-23",0
"December 9th 2019, 20:07:59.687","node-67",0
"December 9th 2019, 20:07:58.542","node-24",0
"December 9th 2019, 20:07:58.375","node-21",0
"December 9th 2019, 20:07:58.340","node-65",0
"December 9th 2019, 20:07:57.978","node-66",0
"December 9th 2019, 20:07:54.604","node-48",0
"December 9th 2019, 20:07:54.401","node-94",0
"December 9th 2019, 20:07:52.926","node-45",0
"December 9th 2019, 20:07:47.542","node-71",0
"December 9th 2019, 20:07:46.928","node-72",0
"December 9th 2019, 20:07:46.644","node-51",0
"December 9th 2019, 20:07:46.411","node-52",0
"December 9th 2019, 20:07:44.709","node-26",0
"December 9th 2019, 20:07:44.494","node-25",0
"December 9th 2019, 20:07:43.277","node-28",0
"December 9th 2019, 20:07:40.683","node-27",0
"December 9th 2019, 20:07:40.432","node-30",0
"December 9th 2019, 20:07:40.276","node-9",0
"December 9th 2019, 20:07:39.018","node-12",0
"December 9th 2019, 20:07:37.750","node-74",0
"December 9th 2019, 20:07:37.688","node-29",0
"December 9th 2019, 20:07:37.621","node-32",0
"December 9th 2019, 20:07:37.576","node-76",0
"December 9th 2019, 20:07:36.581","node-81",0
"December 9th 2019, 20:07:35.524","node-83",0
"December 9th 2019, 20:07:35.513","node-84",0
"December 9th 2019, 20:07:35.019","node-54",0
"December 9th 2019, 20:07:34.859","node-75",0
"December 9th 2019, 20:07:34.798","node-53",0
"December 9th 2019, 20:07:33.919","node-56",0
"December 9th 2019, 20:07:33.268","node-34",0
"December 9th 2019, 20:07:32.952","node-36",0
"December 9th 2019, 20:07:32.190","node-78",0
"December 9th 2019, 20:07:31.267","node-77",0
"December 9th 2019, 20:07:30.829","node-33",0
"December 9th 2019, 20:07:29.844","node-58",0
"December 9th 2019, 20:07:29.590","node-35",0
"December 9th 2019, 20:07:29.391","node-59",0
"December 9th 2019, 20:07:29.146","node-60",0
"December 9th 2019, 20:07:26.252","node-16",0
"December 9th 2019, 20:07:25.748","node-13",0
"December 9th 2019, 20:07:25.241","node-93",0
"December 9th 2019, 20:07:22.152","node-86",0
"December 9th 2019, 20:07:20.737","node-88",0
"December 9th 2019, 20:07:17.124","node-37",0
"December 9th 2019, 20:07:17.056","node-97",0
"December 9th 2019, 20:07:16.363","node-39",0
"December 9th 2019, 20:07:15.692","node-99",0
"December 9th 2019, 20:07:15.450","node-61",0
"December 9th 2019, 20:07:14.213","node-62",0
"December 9th 2019, 20:07:13.954","node-100",0
"December 9th 2019, 20:07:13.510","node-63",0
"December 9th 2019, 20:07:13.398","node-42",0
"December 9th 2019, 20:07:12.867","node-44",0
"December 9th 2019, 20:07:12.785","node-41",0
"December 9th 2019, 20:07:11.570","node-18",0
"December 9th 2019, 20:07:10.818","node-3",0
"December 9th 2019, 20:07:10.483","node-19",0
"December 9th 2019, 20:07:10.095","node-89",0
"December 9th 2019, 20:07:08.870","node-91",0
"December 9th 2019, 20:07:02.577","node-1",0
"December 9th 2019, 20:07:00.878","node-22",0
"December 9th 2019, 20:06:59.979","node-23",0
"December 9th 2019, 20:06:59.687","node-67",0
"December 9th 2019, 20:06:58.542","node-24",0
"December 9th 2019, 20:06:58.374","node-21",0
"December 9th 2019, 20:06:58.340","node-65",0
"December 9th 2019, 20:06:57.978","node-66",0
"December 9th 2019, 20:06:54.604","node-48",0
"December 9th 2019, 20:06:54.400","node-94",0
"December 9th 2019, 20:06:52.926","node-45",0
"December 9th 2019, 20:06:47.541","node-71",0
"December 9th 2019, 20:06:46.929","node-72",0
"December 9th 2019, 20:06:46.640","node-51",0
"December 9th 2019, 20:06:46.412","node-52",0
"December 9th 2019, 20:06:44.709","node-26",0
"December 9th 2019, 20:06:44.494","node-25",0
"December 9th 2019, 20:06:43.276","node-28",0
"December 9th 2019, 20:06:40.683","node-27",0
"December 9th 2019, 20:06:40.432","node-30",0
"December 9th 2019, 20:06:37.742","node-74",0
"December 9th 2019, 20:06:37.678","node-29",0
"December 9th 2019, 20:06:37.613","node-32",0
"December 9th 2019, 20:06:37.564","node-76",0
"December 9th 2019, 20:06:36.582","node-81",0
"December 9th 2019, 20:06:35.524","node-83",0
"December 9th 2019, 20:06:35.512","node-84",0
"December 9th 2019, 20:06:35.019","node-54",0
"December 9th 2019, 20:06:34.859","node-75",0
"December 9th 2019, 20:06:34.799","node-53",0
"December 9th 2019, 20:06:33.919","node-56",0
"December 9th 2019, 20:06:33.267","node-34",0
"December 9th 2019, 20:06:32.952","node-36",0
"December 9th 2019, 20:06:32.190","node-78",0
"December 9th 2019, 20:06:31.268","node-77",0
"December 9th 2019, 20:06:30.829","node-33",0
"December 9th 2019, 20:06:29.845","node-58",0
"December 9th 2019, 20:06:29.590","node-35",0
"December 9th 2019, 20:06:29.391","node-59",0
"December 9th 2019, 20:06:29.146","node-60",0
"December 9th 2019, 20:06:26.253","node-16",0
"December 9th 2019, 20:06:25.747","node-13",0
"December 9th 2019, 20:06:25.241","node-93",0
"December 9th 2019, 20:06:22.154","node-86",0
"December 9th 2019, 20:06:20.737","node-88",0
"December 9th 2019, 20:06:17.124","node-37",0
"December 9th 2019, 20:06:17.054","node-97",0
"December 9th 2019, 20:06:16.362","node-39",0
"December 9th 2019, 20:06:15.692","node-99",0
"December 9th 2019, 20:06:15.449","node-61",0
"December 9th 2019, 20:06:14.212","node-62",0
"December 9th 2019, 20:06:13.953","node-100",0
"December 9th 2019, 20:06:13.510","node-63",0
"December 9th 2019, 20:06:13.397","node-42",0
"December 9th 2019, 20:06:12.866","node-44",0
"December 9th 2019, 20:06:12.785","node-41",0
"December 9th 2019, 20:06:11.569","node-18",0
"December 9th 2019, 20:06:10.818","node-3",0
"December 9th 2019, 20:06:10.484","node-19",0
"December 9th 2019, 20:06:10.095","node-89",0
"December 9th 2019, 20:06:08.869","node-91",0
"December 9th 2019, 20:06:02.577","node-1",0
"December 9th 2019, 20:06:00.878","node-22",0
"December 9th 2019, 20:05:59.978","node-23",0
"December 9th 2019, 20:05:59.687","node-67",0
"December 9th 2019, 20:05:58.542","node-24",0
"December 9th 2019, 20:05:58.374","node-21",0
"December 9th 2019, 20:05:58.338","node-65",0
"December 9th 2019, 20:05:57.978","node-66",0
"December 9th 2019, 20:05:54.603","node-48",0
"December 9th 2019, 20:05:54.401","node-94",0
